rph_ID,idhogar,enc_region,enc_rpc,P_AUMENTO_COM,P_INSEG_LUGARES_14,SCREEN_INT_RDV,SCREEN_INT_RFV,SCREEN_INT_RVI,SCREEN_ROB_HUR
62-06-25-92_1,62-06-25-92-H1,14,14201,88.0,3.0,,2.0,2.0,2.0
62-06-52-93_2,62-06-52-93-H1,13,13124,1.0,2.0,,2.0,2.0,2.0
62-06-73-49_2,62-06-73-49-H1,10,10202,1.0,85.0,,2.0,2.0,2.0
62-06-85-58_1,62-06-85-58-H1,14,14101,2.0,85.0,,2.0,2.0,2.0
62-06-89-71_2,62-06-89-71-H1,10,10201,1.0,4.0,2.0,2.0,2.0,2.0
62-07-01-17_1,62-07-01-17-H1,14,14107,2.0,3.0,2.0,2.0,2.0,2.0
62-07-09-21_2,62-07-09-21-H1,5,5801,1.0,3.0,,2.0,1.0,2.0
62-07-15-16_2,62-07-15-16-H1,4,4301,2.0,85.0,2.0,2.0,2.0,2.0
62-07-20-67_2,62-07-20-67-H1,15,15101,1.0,2.0,2.0,2.0,2.0,2.0
62-07-30-31_1,62-07-30-31-H1,15,15101,1.0,2.0,2.0,2.0,2.0,2.0
62-07-60-86_2,62-07-60-86-H1,5,5501,2.0,3.0,2.0,2.0,1.0,2.0
62-08-60-09_3,62-08-60-09-H1,13,13118,1.0,85.0,,2.0,2.0,2.0
62-08-80-26_1,62-08-80-26-H1,13,13604,2.0,85.0,,2.0,2.0,2.0
62-08-87-38_2,62-08-87-38-H1,16,16101,2.0,85.0,,2.0,2.0,2.0
62-09-09-56_3,62-09-09-56-H1,5,5109,1.0,85.0,,2.0,2.0,2.0
62-09-33-66_2,62-09-33-66-H1,13,13109,1.0,85.0,,2.0,2.0,2.0
62-09-58-00_1,62-09-58-00-H1,13,13302,1.0,2.0,2.0,2.0,2.0,2.0
62-09-74-97_1,62-09-74-97-H1,16,16301,1.0,3.0,2.0,2.0,2.0,2.0
62-09-86-81_2,62-09-86-81-H1,8,8102,88.0,85.0,2.0,2.0,2.0,2.0
62-10-16-43_1,62-10-16-43-H1,8,8101,1.0,85.0,,2.0,2.0,2.0
62-10-27-99_1,62-10-27-99-H1,5,5801,2.0,4.0,,2.0,2.0,2.0
62-10-50-96_1,62-10-50-96-H1,8,8107,1.0,3.0,1.0,2.0,2.0,2.0
62-10-96-74_1,62-10-96-74-H1,5,5109,2.0,3.0,2.0,2.0,2.0,2.0
62-11-12-12_2,62-11-12-12-H1,1,1101,1.0,3.0,2.0,2.0,2.0,2.0
62-11-16-88_3,62-11-16-88-H1,13,13605,1.0,85.0,2.0,2.0,2.0,2.0
62-11-23-78_2,62-11-23-78-H1,5,5502,2.0,85.0,,2.0,2.0,2.0
62-11-49-04_5,62-11-49-04-H1,4,4102,1.0,3.0,2.0,2.0,2.0,2.0
62-11-69-00_2,62-11-69-00-H2,1,1101,1.0,2.0,2.0,2.0,2.0,2.0
62-11-84-46_2,62-11-84-46-H1,13,13127,1.0,2.0,,2.0,2.0,2.0
62-11-93-52_1,62-11-93-52-H1,13,13105,1.0,2.0,2.0,1.0,2.0,2.0
62-11-93-77_1,62-11-93-77-H1,16,16301,1.0,3.0,2.0,2.0,2.0,2.0
62-12-05-24_2,62-12-05-24-H1,13,13605,1.0,85.0,2.0,2.0,2.0,2.0
62-12-43-74_3,62-12-43-74-H1,13,13120,2.0,85.0,2.0,2.0,2.0,2.0
62-12-59-33_1,62-12-59-33-H1,13,13117,1.0,85.0,,1.0,2.0,2.0
62-12-60-30_1,62-12-60-30-H1,1,1101,2.0,85.0,2.0,2.0,2.0,2.0
62-12-80-80_2,62-12-80-80-H1,5,5701,1.0,85.0,,2.0,2.0,2.0
62-12-89-73_1,62-12-89-73-H1,6,6115,2.0,2.0,2.0,2.0,2.0,2.0
62-12-92-00_1,62-12-92-00-H1,8,8201,1.0,4.0,,2.0,2.0,2.0
62-13-02-68_1,62-13-02-68-H1,16,16103,2.0,85.0,,1.0,2.0,2.0
62-13-11-80_2,62-13-11-80-H1,13,13114,1.0,85.0,2.0,2.0,2.0,2.0
62-13-40-98_1,62-13-40-98-H1,8,8112,1.0,85.0,,2.0,2.0,2.0
62-13-75-40_2,62-13-75-40-H1,13,13401,1.0,85.0,,2.0,2.0,2.0
62-13-88-57_2,62-13-88-57-H1,13,13601,1.0,85.0,2.0,2.0,2.0,2.0
62-13-96-76_1,62-13-96-76-H1,13,13201,1.0,3.0,,2.0,2.0,2.0
62-14-05-53_2,62-14-05-53-H1,2,2101,1.0,2.0,,2.0,1.0,2.0
62-14-53-22_1,62-14-53-22-H1,15,15101,1.0,85.0,,2.0,2.0,2.0
62-14-77-30_1,62-14-77-30-H1,5,5701,1.0,85.0,2.0,2.0,2.0,2.0
62-14-91-70_1,62-14-91-70-H1,9,9211,2.0,85.0,,2.0,2.0,2.0
62-14-95-63_2,62-14-95-63-H1,2,2101,1.0,3.0,2.0,2.0,2.0,2.0
62-15-20-05_1,62-15-20-05-H1,16,16102,2.0,3.0,2.0,2.0,2.0,2.0
62-15-20-98_2,62-15-20-98-H1,13,13107,2.0,4.0,2.0,2.0,2.0,2.0
62-15-37-69_3,62-15-37-69-H1,8,8112,1.0,85.0,,2.0,2.0,2.0
62-15-68-68_1,62-15-68-68-H1,8,8107,1.0,3.0,2.0,2.0,2.0,2.0
62-15-69-96_3,62-15-69-96-H1,7,7105,2.0,85.0,1.0,2.0,2.0,2.0
62-15-73-43_2,62-15-73-43-H1,7,7401,1.0,85.0,,2.0,2.0,2.0
62-15-74-51_2,62-15-74-51-H1,7,7201,1.0,85.0,2.0,2.0,2.0,2.0
62-15-84-66_2,62-15-84-66-H1,5,5501,1.0,2.0,,2.0,2.0,2.0
62-15-88-84_1,62-15-88-84-H1,13,13101,3.0,4.0,,2.0,2.0,2.0
62-15-94-57_1,62-15-94-57-H1,13,13119,1.0,85.0,2.0,1.0,2.0,2.0
62-16-23-94_1,62-16-23-94-H1,13,13118,2.0,3.0,2.0,2.0,2.0,2.0
62-16-88-31_1,62-16-88-31-H1,13,13114,1.0,3.0,2.0,2.0,1.0,2.0
62-17-03-46_1,62-17-03-46-H1,13,13111,1.0,2.0,1.0,2.0,2.0,2.0
62-17-19-20_1,62-17-19-20-H1,10,10201,1.0,85.0,,2.0,2.0,2.0
62-17-63-19_2,62-17-63-19-H1,7,7101,1.0,85.0,2.0,2.0,2.0,2.0
62-17-93-67_1,62-17-93-67-H1,5,5804,2.0,3.0,,2.0,2.0,2.0
62-17-94-00_2,62-17-94-00-H1,5,5501,1.0,3.0,,2.0,1.0,2.0
62-18-25-54_1,62-18-25-54-H1,5,5109,2.0,3.0,2.0,2.0,2.0,2.0
62-18-34-11_3,62-18-34-11-H2,13,13127,2.0,3.0,,2.0,2.0,2.0
62-18-44-52_2,62-18-44-52-H1,16,16101,1.0,85.0,,2.0,1.0,2.0
62-19-10-89_2,62-19-10-89-H1,6,6105,1.0,85.0,,2.0,2.0,2.0
62-19-50-03_5,62-19-50-03-H1,13,13201,1.0,1.0,2.0,2.0,2.0,2.0
62-20-12-75_1,62-20-12-75-H1,1,1101,1.0,3.0,1.0,2.0,2.0,2.0
62-20-22-19_1,62-20-22-19-H1,10,10301,1.0,2.0,2.0,2.0,2.0,2.0
62-20-25-71_1,62-20-25-71-H1,11,11101,1.0,85.0,,2.0,2.0,2.0
62-20-71-94_1,62-20-71-94-H1,9,9115,1.0,3.0,,2.0,2.0,2.0
62-20-91-52_6,62-20-91-52-H1,1,1101,1.0,3.0,1.0,2.0,2.0,2.0
62-20-94-44_1,62-20-94-44-H1,6,6301,1.0,85.0,2.0,2.0,2.0,2.0
62-21-02-50_2,62-21-02-50-H1,5,5301,1.0,85.0,2.0,2.0,2.0,2.0
62-21-03-02_2,62-21-03-02-H1,15,15101,1.0,3.0,,2.0,2.0,2.0
62-21-15-86_2,62-21-15-86-H1,4,4101,1.0,85.0,,2.0,2.0,2.0
62-21-95-22_1,62-21-95-22-H1,8,8108,2.0,3.0,2.0,2.0,2.0,2.0
62-22-04-21_3,62-22-04-21-H1,13,13123,2.0,3.0,,2.0,2.0,2.0
62-22-07-79_1,62-22-07-79-H1,12,12101,1.0,3.0,2.0,2.0,2.0,2.0
62-22-09-98_1,62-22-09-98-H1,5,5109,1.0,85.0,,2.0,2.0,2.0
62-22-33-17_2,62-22-33-17-H1,2,2201,1.0,85.0,,2.0,2.0,2.0
62-22-50-77_1,62-22-50-77-H1,8,8201,2.0,4.0,,2.0,2.0,2.0
62-22-80-94_2,62-22-80-94-H1,6,6108,1.0,3.0,2.0,2.0,2.0,2.0
62-22-87-89_3,62-22-87-89-H1,13,13128,1.0,1.0,,2.0,2.0,2.0
62-23-37-96_2,62-23-37-96-H1,8,8102,1.0,3.0,2.0,2.0,2.0,2.0
62-23-46-01_2,62-23-46-01-H1,5,5101,1.0,3.0,,2.0,1.0,1.0
62-23-89-85_2,62-23-89-85-H1,14,14101,2.0,3.0,2.0,2.0,2.0,1.0
62-23-90-83_2,62-23-90-83-H1,5,5101,2.0,4.0,,2.0,2.0,2.0
62-24-11-20_2,62-24-11-20-H1,5,5109,1.0,3.0,2.0,2.0,2.0,2.0
62-24-89-35_1,62-24-89-35-H1,10,10202,1.0,3.0,2.0,2.0,2.0,2.0
62-24-93-82_4,62-24-93-82-H1,8,8110,1.0,85.0,2.0,2.0,2.0,2.0
62-25-10-89_1,62-25-10-89-H1,8,8107,1.0,85.0,2.0,2.0,2.0,2.0
62-25-31-44_1,62-25-31-44-H1,5,5109,2.0,3.0,,2.0,2.0,2.0
62-25-89-39_1,62-25-89-39-H1,9,9108,1.0,85.0,2.0,2.0,2.0,2.0
62-25-97-80_1,62-25-97-80-H1,6,6108,1.0,3.0,2.0,2.0,2.0,2.0
62-26-17-52_2,62-26-17-52-H1,6,6310,2.0,85.0,1.0,2.0,2.0,2.0
62-26-21-30_1,62-26-21-30-H1,13,13101,1.0,3.0,2.0,2.0,2.0,2.0
62-26-23-85_1,62-26-23-85-H1,3,3201,1.0,3.0,2.0,2.0,2.0,2.0
62-26-26-01_1,62-26-26-01-H1,13,13601,2.0,3.0,,2.0,2.0,2.0
62-26-50-33_1,62-26-50-33-H1,13,13120,2.0,3.0,2.0,2.0,2.0,2.0
62-26-97-30_1,62-26-97-30-H1,13,13114,88.0,3.0,,2.0,2.0,2.0
62-26-98-72_2,62-26-98-72-H1,13,13302,1.0,85.0,2.0,2.0,2.0,2.0
62-27-07-29_1,62-27-07-29-H1,6,6115,1.0,3.0,2.0,2.0,2.0,2.0
62-27-56-70_3,62-27-56-70-H1,13,13127,1.0,3.0,2.0,2.0,1.0,2.0
62-27-75-04_4,62-27-75-04-H1,4,4102,1.0,2.0,1.0,2.0,1.0,2.0
62-27-75-22_1,62-27-75-22-H1,5,5301,1.0,85.0,,1.0,2.0,2.0
62-28-90-32_1,62-28-90-32-H1,13,13128,2.0,3.0,2.0,2.0,2.0,2.0
62-29-01-21_2,62-29-01-21-H1,15,15101,1.0,85.0,,2.0,2.0,2.0
62-29-12-35_2,62-29-12-35-H1,13,13131,1.0,2.0,,2.0,2.0,2.0
62-29-55-81_2,62-29-55-81-H1,13,13301,1.0,85.0,2.0,1.0,2.0,2.0
62-29-57-02_2,62-29-57-02-H1,13,13118,2.0,85.0,2.0,2.0,2.0,2.0
62-29-94-51_1,62-29-94-51-H1,10,10201,1.0,3.0,,2.0,1.0,2.0
62-30-42-77_1,62-30-42-77-H1,5,5801,1.0,3.0,1.0,2.0,2.0,1.0
62-30-44-20_2,62-30-44-20-H1,13,13127,1.0,3.0,,2.0,2.0,2.0
62-30-48-33_2,62-30-48-33-H1,13,13125,1.0,85.0,2.0,2.0,2.0,2.0
62-30-48-95_3,62-30-48-95-H1,13,13127,1.0,85.0,,2.0,1.0,2.0
62-30-71-96_2,62-30-71-96-H1,4,4201,1.0,85.0,2.0,2.0,2.0,2.0
62-30-96-85_1,62-30-96-85-H1,16,16109,1.0,3.0,,2.0,2.0,2.0
62-31-30-65_2,62-31-30-65-H1,8,8108,1.0,3.0,2.0,2.0,2.0,2.0
62-31-58-34_1,62-31-58-34-H1,3,3101,1.0,3.0,,2.0,2.0,2.0
62-31-64-53_1,62-31-64-53-H1,13,13114,1.0,3.0,2.0,2.0,2.0,2.0
62-31-87-60_1,62-31-87-60-H1,7,7406,2.0,85.0,,2.0,2.0,2.0
62-32-18-21_1,62-32-18-21-H1,4,4203,1.0,85.0,,2.0,2.0,2.0
62-32-28-23_3,62-32-28-23-H1,16,16201,1.0,85.0,,2.0,2.0,2.0
62-32-55-53_1,62-32-55-53-H1,8,8111,1.0,85.0,2.0,2.0,2.0,2.0
62-32-65-38_1,62-32-65-38-H1,5,5804,2.0,85.0,,2.0,2.0,2.0
62-32-84-49_1,62-32-84-49-H1,5,5103,2.0,85.0,1.0,2.0,1.0,2.0
62-33-05-61_4,62-33-05-61-H1,13,13604,2.0,4.0,1.0,2.0,2.0,2.0
62-33-12-57_2,62-33-12-57-H1,13,13604,1.0,3.0,2.0,2.0,2.0,2.0
62-33-16-92_1,62-33-16-92-H1,4,4201,1.0,2.0,2.0,2.0,2.0,1.0
62-33-76-46_3,62-33-76-46-H1,13,13131,1.0,3.0,,2.0,2.0,2.0
62-33-80-77_1,62-33-80-77-H1,3,3101,1.0,85.0,2.0,2.0,2.0,2.0
62-33-83-64_2,62-33-83-64-H1,15,15101,1.0,85.0,,2.0,2.0,2.0
62-34-62-32_1,62-34-62-32-H1,3,3201,1.0,85.0,,2.0,2.0,2.0
62-35-13-84_1,62-35-13-84-H1,13,13604,1.0,2.0,1.0,2.0,2.0,2.0
62-35-29-61_1,62-35-29-61-H1,8,8108,1.0,85.0,,2.0,2.0,2.0
62-35-40-44_3,62-35-40-44-H1,13,13501,1.0,85.0,2.0,2.0,2.0,2.0
62-35-61-02_2,62-35-61-02-H1,12,12401,1.0,3.0,,2.0,2.0,2.0
62-35-64-05_1,62-35-64-05-H1,15,15101,1.0,85.0,,2.0,2.0,2.0
62-35-99-22_1,62-35-99-22-H1,8,8201,1.0,85.0,,2.0,2.0,2.0
62-36-20-94_3,62-36-20-94-H1,1,1101,1.0,4.0,1.0,2.0,2.0,1.0
62-36-26-98_1,62-36-26-98-H1,15,15101,1.0,85.0,,1.0,2.0,2.0
62-36-60-64_1,62-36-60-64-H1,5,5401,1.0,3.0,2.0,2.0,2.0,2.0
62-36-74-48_1,62-36-74-48-H1,9,9101,1.0,3.0,2.0,2.0,2.0,2.0
62-36-75-07_1,62-36-75-07-H1,13,13130,1.0,3.0,2.0,2.0,2.0,2.0
62-37-01-65_2,62-37-01-65-H1,5,5801,1.0,85.0,,2.0,2.0,2.0
62-37-05-78_1,62-37-05-78-H1,8,8101,2.0,3.0,2.0,2.0,2.0,2.0
62-37-56-08_1,62-37-56-08-H1,13,13106,2.0,85.0,,2.0,2.0,2.0
62-37-62-80_2,62-37-62-80-H1,8,8103,1.0,3.0,1.0,1.0,1.0,2.0
62-38-01-61_2,62-38-01-61-H1,13,13131,1.0,3.0,,2.0,2.0,2.0
62-38-04-14_2,62-38-04-14-H1,7,7101,1.0,3.0,,2.0,2.0,2.0
62-38-06-97_1,62-38-06-97-H1,10,10101,1.0,3.0,2.0,2.0,2.0,2.0
62-38-10-04_1,62-38-10-04-H1,8,8108,1.0,4.0,2.0,2.0,2.0,2.0
62-38-13-52_1,62-38-13-52-H1,7,7105,2.0,3.0,,2.0,2.0,2.0
62-38-56-18_1,62-38-56-18-H1,8,8108,1.0,3.0,2.0,2.0,2.0,2.0
62-38-65-46_2,62-38-65-46-H1,13,13101,1.0,85.0,,2.0,1.0,1.0
62-38-72-64_3,62-38-72-64-H1,13,13601,3.0,3.0,2.0,1.0,2.0,2.0
62-38-80-14_1,62-38-80-14-H1,7,7401,1.0,85.0,,2.0,2.0,2.0
62-39-57-97_1,62-39-57-97-H1,8,8108,1.0,3.0,,2.0,2.0,2.0
62-39-75-67_1,62-39-75-67-H1,9,9211,1.0,3.0,2.0,2.0,2.0,2.0
62-39-77-90_1,62-39-77-90-H1,11,11201,2.0,4.0,2.0,2.0,2.0,2.0
62-39-84-47_1,62-39-84-47-H1,8,8112,1.0,85.0,,2.0,2.0,2.0
62-40-10-72_2,62-40-10-72-H1,6,6115,1.0,85.0,,1.0,1.0,2.0
62-40-32-12_3,62-40-32-12-H1,5,5109,1.0,3.0,2.0,2.0,2.0,2.0
62-40-38-71_2,62-40-38-71-H1,6,6106,1.0,85.0,,2.0,2.0,2.0
62-40-47-07_1,62-40-47-07-H1,9,9202,1.0,1.0,1.0,2.0,2.0,1.0
62-40-48-45_2,62-40-48-45-H2,13,13116,1.0,2.0,2.0,2.0,2.0,2.0
62-40-53-07_1,62-40-53-07-H1,5,5804,2.0,3.0,2.0,2.0,2.0,2.0
62-40-80-59_1,62-40-80-59-H1,5,5801,1.0,85.0,2.0,2.0,1.0,2.0
62-40-82-58_1,62-40-82-58-H1,11,11101,1.0,3.0,2.0,2.0,2.0,2.0
62-41-76-66_3,62-41-76-66-H1,5,5502,1.0,85.0,2.0,2.0,2.0,2.0
62-41-82-15_1,62-41-82-15-H1,6,6301,1.0,85.0,2.0,2.0,1.0,2.0
62-41-85-17_1,62-41-85-17-H1,13,13111,1.0,85.0,2.0,1.0,2.0,1.0
62-42-09-14_1,62-42-09-14-H1,8,8301,1.0,85.0,,2.0,2.0,2.0
62-42-66-63_1,62-42-66-63-H1,6,6303,1.0,3.0,,2.0,2.0,2.0
62-42-87-26_1,62-42-87-26-H1,8,8103,1.0,3.0,2.0,2.0,2.0,2.0
62-42-98-27_3,62-42-98-27-H1,8,8103,2.0,85.0,2.0,2.0,2.0,2.0
62-43-04-97_2,62-43-04-97-H1,13,13101,1.0,4.0,2.0,2.0,2.0,2.0
62-43-07-68_1,62-43-07-68-H1,5,5804,1.0,3.0,2.0,2.0,2.0,2.0
62-43-22-62_1,62-43-22-62-H1,6,6117,1.0,3.0,2.0,2.0,2.0,2.0
62-43-33-63_1,62-43-33-63-H1,4,4203,2.0,88.0,2.0,2.0,2.0,2.0
62-43-43-10_2,62-43-43-10-H1,16,16201,2.0,3.0,2.0,2.0,2.0,2.0
62-44-19-43_3,62-44-19-43-H1,4,4101,2.0,2.0,2.0,2.0,2.0,2.0
62-44-31-37_1,62-44-31-37-H1,7,7404,1.0,85.0,,2.0,2.0,2.0
62-44-33-94_1,62-44-33-94-H1,1,1101,2.0,3.0,2.0,2.0,2.0,2.0
62-44-34-00_1,62-44-34-00-H1,9,9119,3.0,3.0,,2.0,2.0,2.0
62-44-39-35_1,62-44-39-35-H1,13,13125,1.0,3.0,,2.0,2.0,2.0
62-44-69-53_2,62-44-69-53-H1,10,10301,2.0,85.0,,2.0,2.0,2.0
62-44-77-06_1,62-44-77-06-H1,5,5401,1.0,85.0,,2.0,2.0,1.0
62-44-87-62_3,62-44-87-62-H1,4,4301,1.0,3.0,2.0,2.0,2.0,2.0
62-45-03-06_1,62-45-03-06-H1,13,13123,2.0,3.0,2.0,2.0,2.0,2.0
62-45-32-19_1,62-45-32-19-H1,6,6117,1.0,3.0,2.0,2.0,2.0,2.0
62-45-52-93_2,62-45-52-93-H1,9,9101,1.0,2.0,,2.0,2.0,2.0
62-45-63-04_1,62-45-63-04-H1,5,5109,1.0,85.0,,2.0,2.0,2.0
62-45-63-63_1,62-45-63-63-H1,5,5301,1.0,3.0,2.0,2.0,2.0,2.0
62-45-67-50_1,62-45-67-50-H1,13,13119,2.0,3.0,2.0,2.0,2.0,2.0
62-45-79-96_2,62-45-79-96-H1,13,13118,2.0,85.0,2.0,2.0,2.0,2.0
62-45-95-86_3,62-45-95-86-H1,13,13111,1.0,85.0,,2.0,2.0,2.0
62-47-26-65_2,62-47-26-65-H1,13,13123,1.0,3.0,,2.0,2.0,2.0
62-47-38-12_1,62-47-38-12-H1,13,13101,2.0,85.0,,2.0,2.0,2.0
62-47-48-57_1,62-47-48-57-H1,10,10208,2.0,3.0,2.0,2.0,2.0,2.0
62-48-78-44_2,62-48-78-44-H1,6,6108,1.0,2.0,2.0,2.0,2.0,2.0
62-50-18-86_2,62-50-18-86-H1,6,6303,1.0,85.0,2.0,2.0,2.0,2.0
62-50-23-69_1,62-50-23-69-H1,10,10301,1.0,2.0,,2.0,2.0,2.0
62-50-46-14_1,62-50-46-14-H1,13,13114,2.0,85.0,,2.0,2.0,2.0
62-50-48-53_2,62-50-48-53-H1,13,13114,1.0,2.0,2.0,2.0,2.0,2.0
62-50-68-85_2,62-50-68-85-H1,13,13101,2.0,4.0,,2.0,2.0,2.0
62-50-79-48_3,62-50-79-48-H1,13,13117,1.0,85.0,,2.0,2.0,2.0
62-50-92-17_1,62-50-92-17-H1,14,14204,2.0,3.0,2.0,2.0,2.0,1.0
62-51-10-16_1,62-51-10-16-H1,5,5109,1.0,3.0,,2.0,2.0,2.0
62-51-21-27_1,62-51-21-27-H1,13,13102,2.0,85.0,,2.0,2.0,2.0
62-51-36-99_2,62-51-36-99-H1,5,5502,1.0,85.0,,2.0,2.0,2.0
62-51-58-91_1,62-51-58-91-H1,13,13131,1.0,3.0,1.0,1.0,1.0,1.0
62-51-99-53_1,62-51-99-53-H1,7,7401,1.0,3.0,2.0,2.0,2.0,2.0
62-52-07-89_1,62-52-07-89-H1,13,13101,1.0,3.0,2.0,2.0,2.0,2.0
62-52-14-61_3,62-52-14-61-H1,13,13117,1.0,2.0,,2.0,2.0,2.0
62-52-18-42_1,62-52-18-42-H1,14,14204,88.0,3.0,,2.0,2.0,2.0
62-53-12-24_1,62-53-12-24-H1,13,13128,1.0,85.0,,2.0,2.0,2.0
62-53-16-65_1,62-53-16-65-H1,16,16301,1.0,3.0,,1.0,2.0,2.0
62-53-30-79_2,62-53-30-79-H1,1,1101,1.0,4.0,,2.0,2.0,2.0
62-53-50-96_1,62-53-50-96-H1,5,5109,1.0,3.0,2.0,2.0,2.0,2.0
62-53-69-11_1,62-53-69-11-H1,13,13604,2.0,3.0,1.0,2.0,2.0,2.0
62-53-72-58_1,62-53-72-58-H1,6,6101,1.0,3.0,,2.0,2.0,2.0
62-53-88-47_1,62-53-88-47-H1,13,13121,1.0,3.0,,2.0,1.0,2.0
62-54-07-38_3,62-54-07-38-H1,5,5701,2.0,85.0,,2.0,2.0,2.0
62-54-16-85_1,62-54-16-85-H1,10,10201,88.0,3.0,,2.0,2.0,2.0
62-54-48-10_2,62-54-48-10-H1,9,9111,2.0,85.0,,2.0,2.0,2.0
62-54-52-08_1,62-54-52-08-H1,13,13110,2.0,3.0,2.0,2.0,2.0,2.0
62-54-56-39_2,62-54-56-39-H1,4,4201,1.0,3.0,,2.0,2.0,1.0
62-54-65-00_2,62-54-65-00-H1,1,1101,2.0,3.0,,2.0,2.0,2.0
62-54-65-77_3,62-54-65-77-H1,13,13201,1.0,85.0,2.0,2.0,2.0,2.0
62-54-70-08_1,62-54-70-08-H1,5,5101,1.0,1.0,,2.0,1.0,2.0
62-54-76-39_1,62-54-76-39-H1,7,7401,2.0,85.0,2.0,2.0,2.0,2.0
62-55-33-40_2,62-55-33-40-H1,6,6105,1.0,3.0,,2.0,2.0,2.0
62-55-36-82_2,62-55-36-82-H1,13,13302,1.0,85.0,,2.0,2.0,2.0
62-55-42-29_1,62-55-42-29-H1,6,6108,1.0,3.0,2.0,2.0,2.0,2.0
62-55-63-96_2,62-55-63-96-H1,4,4301,1.0,3.0,,2.0,2.0,2.0
62-55-73-03_4,62-55-73-03-H1,6,6301,1.0,3.0,2.0,2.0,2.0,2.0
62-56-06-61_1,62-56-06-61-H1,13,13109,1.0,3.0,2.0,2.0,2.0,1.0
62-56-07-08_2,62-56-07-08-H1,6,6301,1.0,85.0,1.0,2.0,2.0,2.0
62-56-50-36_2,62-56-50-36-H1,13,13104,2.0,85.0,2.0,2.0,2.0,2.0
62-56-84-42_1,62-56-84-42-H1,9,9112,1.0,85.0,,2.0,2.0,2.0
62-56-85-92_3,62-56-85-92-H1,7,7406,2.0,85.0,2.0,2.0,2.0,2.0
62-56-89-86_3,62-56-89-86-H1,13,13110,2.0,3.0,2.0,2.0,2.0,2.0
62-57-31-19_1,62-57-31-19-H1,13,13110,3.0,3.0,2.0,2.0,2.0,2.0
62-57-63-51_2,62-57-63-51-H1,7,7401,1.0,3.0,2.0,1.0,2.0,2.0
62-57-79-49_1,62-57-79-49-H1,13,13604,1.0,85.0,2.0,2.0,1.0,2.0
62-57-98-61_2,62-57-98-61-H1,13,13301,1.0,4.0,,2.0,2.0,2.0
62-58-00-13_1,62-58-00-13-H1,6,6101,1.0,3.0,,2.0,2.0,2.0
62-58-24-83_1,62-58-24-83-H1,9,9108,1.0,3.0,,2.0,2.0,2.0
62-58-39-02_5,62-58-39-02-H2,13,13118,1.0,3.0,,2.0,2.0,2.0
62-58-48-53_4,62-58-48-53-H1,6,6106,1.0,2.0,2.0,2.0,2.0,2.0
62-58-49-52_1,62-58-49-52-H1,12,12101,1.0,3.0,2.0,2.0,2.0,2.0
62-58-73-93_5,62-58-73-93-H1,8,8112,1.0,85.0,2.0,2.0,2.0,2.0
62-59-12-86_2,62-59-12-86-H1,6,6115,1.0,3.0,2.0,2.0,2.0,2.0
62-59-18-21_2,62-59-18-21-H1,13,13123,2.0,3.0,,2.0,2.0,2.0
62-59-38-75_2,62-59-38-75-H1,13,13401,1.0,85.0,2.0,2.0,2.0,2.0
62-59-48-82_1,62-59-48-82-H1,4,4301,1.0,3.0,,2.0,2.0,2.0
62-59-52-40_1,62-59-52-40-H1,13,13130,1.0,85.0,,2.0,2.0,2.0
62-59-83-28_2,62-59-83-28-H1,7,7301,1.0,85.0,2.0,2.0,2.0,2.0
62-60-09-52_2,62-60-09-52-H1,4,4201,2.0,3.0,2.0,2.0,2.0,2.0
62-60-15-29_2,62-60-15-29-H1,6,6101,3.0,3.0,2.0,2.0,2.0,2.0
62-60-62-49_2,62-60-62-49-H1,10,10208,1.0,3.0,2.0,2.0,2.0,2.0
62-61-01-01_3,62-61-01-01-H1,1,1101,1.0,3.0,2.0,1.0,2.0,2.0
62-61-09-73_2,62-61-09-73-H1,8,8110,1.0,4.0,1.0,1.0,2.0,2.0
62-61-43-54_1,62-61-43-54-H1,5,5501,1.0,85.0,,2.0,2.0,2.0
62-61-77-03_3,62-61-77-03-H1,9,9120,1.0,3.0,,2.0,2.0,2.0
62-62-08-48_2,62-62-08-48-H1,5,5103,1.0,85.0,2.0,2.0,2.0,2.0
62-62-15-62_1,62-62-15-62-H1,5,5101,1.0,3.0,,2.0,2.0,2.0
62-62-55-35_5,62-62-55-35-H1,6,6108,1.0,85.0,,2.0,2.0,2.0
62-62-89-93_2,62-62-89-93-H1,7,7101,1.0,85.0,,2.0,2.0,2.0
62-63-00-52_3,62-63-00-52-H1,5,5109,1.0,3.0,2.0,2.0,2.0,2.0
62-63-23-80_1,62-63-23-80-H1,3,3101,1.0,3.0,2.0,2.0,2.0,2.0
62-63-44-10_1,62-63-44-10-H1,13,13116,1.0,3.0,2.0,1.0,2.0,2.0
62-63-45-02_3,62-63-45-02-H1,13,13131,1.0,85.0,2.0,2.0,2.0,2.0
62-63-48-15_2,62-63-48-15-H1,13,13201,1.0,1.0,2.0,2.0,1.0,2.0
62-63-63-37_1,62-63-63-37-H1,1,1101,1.0,3.0,2.0,2.0,2.0,2.0
62-63-84-20_1,62-63-84-20-H1,13,13110,1.0,3.0,2.0,2.0,2.0,2.0
62-63-90-26_1,62-63-90-26-H1,8,8201,1.0,1.0,2.0,2.0,2.0,2.0
62-64-07-03_2,62-64-07-03-H1,6,6310,1.0,3.0,,2.0,2.0,2.0
62-64-14-78_1,62-64-14-78-H1,6,6105,1.0,85.0,,2.0,2.0,2.0
